city,date,fare,ride_id
Johnton,1/25/2018 13:17,28.14,7110470975159.00
Johnton,3/4/2018 10:30,36.76,3273293541841.00
Johnton,4/11/2018 14:40,16.63,7248459450448.00
Johnton,4/29/2018 7:50,17.89,1266248389669.00
Johnton,3/15/2018 21:16,30.27,1604984494757.00
Johnton,1/14/2018 10:53,19.68,8534361219730.00
Johnton,1/31/2018 11:17,23.36,3671342249951.00
Joneschester,3/1/2018 18:48,34.71,3343258153690.00
Joneschester,1/30/2018 17:41,36.78,1664032953575.00
Joneschester,2/7/2018 18:36,6.34,2605462716773.00
Joneschester,1/3/2018 5:45,25.47,5540177253069.00
Joneschester,1/3/2018 1:03,17.97,5439310968925.00
Joneschester,2/27/2018 8:19,33.34,2386091007509.00
Joneschester,4/2/2018 4:52,10.52,4970367967024.00
Joneschester,3/17/2018 22:39,15.35,2307172112042.00
Joneschester,4/24/2018 13:07,9.78,967059001191.00
Joneschester,2/16/2018 2:35,9.48,4155294950060.00
Joneschester,3/9/2018 3:25,39.32,1553159622320.00
Joneschester,1/15/2018 21:21,13.43,2235858014628.00
Joneschester,3/12/2018 21:52,21.17,1576517155223.00
Joneschester,4/22/2018 16:48,9.7,8587089133901.00
Joneschester,3/10/2018 13:31,22.72,8705027938818.00
Joneschester,3/10/2018 8:15,27.91,1273089327705.00
Joneschester,1/26/2018 19:19,13.77,6678138496534.00
Joneschester,3/13/2018 6:10,27.79,1264452837532.00
Joneschester,3/28/2018 7:41,7.56,4606111536146.00
Joneschester,5/5/2018 2:00,21.74,2729175742345.00
Joneschester,3/4/2018 18:00,41.65,9830268750819.00
Joneschester,2/17/2018 10:04,10.52,3382314791322.00
Joneschester,3/19/2018 1:52,42.74,4496207006444.00
Joneschester,4/13/2018 18:44,27.36,7530382780656.00
Joneschester,4/20/2018 9:40,30.12,8972497663155.00
Josephside,3/30/2018 9:45,44.74,5592692102803.00
Josephside,2/7/2018 6:56,31.94,3185694946333.00
Josephside,3/12/2018 19:25,29.47,1697181089451.00
Josephside,1/18/2018 6:31,33.07,7129661940616.00
Josephside,3/3/2018 19:43,17.39,1280375339328.00
Josephside,4/17/2018 5:45,32.72,6317907123249.00
Josephside,1/17/2018 18:16,35.68,4973368930844.00
Josephside,2/22/2018 14:39,16.97,1757958179553.00
Josephside,3/19/2018 17:33,37.42,6758435927204.00
Josephside,2/7/2018 20:52,15.98,6788916123740.00
Josephside,4/2/2018 12:23,49.33,482646610544.00
Josephside,2/17/2018 23:01,38.24,1246772113060.00
Josephside,1/18/2018 10:21,14.75,6140372981362.00
Josephside,4/1/2018 3:46,23.73,6124496054553.00
Josephside,3/7/2018 2:22,39.17,6540969378023.00
Josephside,5/2/2018 15:30,21.33,6697959273414.00
Josephside,2/24/2018 3:58,40.92,175388145947.00
Josephside,4/26/2018 2:02,27.2,3027373975367.00
Josephside,2/3/2018 14:48,43.39,7794970551992.00
Josephside,4/10/2018 10:56,32.26,5719351601778.00
Josephside,2/10/2018 7:56,35.39,8536819929307.00
Josephside,2/28/2018 11:07,41.18,2441492794912.00
Josephside,2/25/2018 10:17,35.8,2851091718101.00
Josephside,4/12/2018 14:30,37.37,2632691672747.00
Josephside,1/2/2018 7:26,33.57,8530928702936.00
Josephside,3/18/2018 22:55,35.58,5452607795035.00
Josephside,4/24/2018 10:29,42.58,1067620076654.00
Justinberg,4/23/2018 8:59,14.65,9878231118211.00
Justinberg,4/26/2018 8:41,8.83,1823094898600.00
Justinberg,4/12/2018 5:27,17.03,8374760616644.00
Justinberg,5/3/2018 2:49,36.06,929541725138.00
Justinberg,3/14/2018 10:46,36.32,6771691925128.00
Justinberg,3/23/2018 6:28,30.58,3503303797228.00
Justinberg,4/20/2018 7:37,29.07,209654592347.00
Justinberg,3/10/2018 9:19,37.89,5563129650174.00
Justinberg,1/3/2018 22:50,5.81,9261156860363.00
Justinberg,3/10/2018 5:15,22.43,5552741571929.00
Justinberg,4/14/2018 14:48,24.34,1492818096457.00
Justinberg,1/22/2018 9:08,38.3,1287829992528.00
Justinberg,4/16/2018 1:26,16.58,1476443795435.00
Justinberg,4/16/2018 5:05,27.1,1854545390206.00
Justinberg,2/19/2018 4:01,36.27,7286435159398.00
Justinberg,2/1/2018 21:16,31.07,2739645930677.00
Justinberg,4/27/2018 12:41,18.99,3034613378260.00
Justinberg,4/24/2018 11:33,28.76,6493602832935.00
Justinberg,5/7/2018 20:22,18.74,6395645209944.00
Justinberg,4/1/2018 23:46,40.87,8957673981865.00
Justinberg,4/26/2018 8:12,7.68,1068654868178.00
Justinberg,2/20/2018 15:05,31.31,9201627426971.00
Justinberg,1/24/2018 10:16,8.83,1863373026072.00
Justinberg,4/4/2018 23:19,19.38,3733963439606.00
Justinberg,2/13/2018 23:56,10.18,3143508668222.00
Justinberg,4/14/2018 23:08,7.75,8860058514407.00
Justinberg,2/28/2018 21:39,14.4,1131855954787.00
Justinberg,1/27/2018 7:35,28.41,3494883589054.00
Justinberg,1/24/2018 19:32,38.79,1687190759049.00
Justinberg,3/12/2018 16:33,24.41,3085648665283.00
Karenberg,3/11/2018 17:26,36.15,7796761531541.00
Karenberg,4/29/2018 20:54,28.41,9052850267417.00
Karenberg,3/30/2018 11:38,24.64,4539326805168.00
Karenberg,3/5/2018 1:38,44.1,9226782716583.00
Karenberg,4/27/2018 14:57,44.73,3800715746753.00
Karenberg,4/7/2018 16:28,16.11,4806086618308.00
Karenberg,4/23/2018 21:11,26.92,9685096099889.00
Karenberg,2/14/2018 14:40,11.06,4344963104211.00
Karenberg,3/9/2018 14:47,35.68,8631752660819.00
Karenberg,1/16/2018 13:52,41.26,3357149373173.00
Karenberg,2/18/2018 19:28,44.08,7216870520002.00
Karenberg,1/8/2018 13:51,9.5,1452908053234.00
Karenberg,1/30/2018 10:51,8.79,3832465976005.00
Karenberg,4/30/2018 21:38,5.7,7644517011765.00
Karenberg,4/13/2018 5:14,23.73,405640953288.00
Karenberg,4/24/2018 12:57,34.67,6995539608497.00
Karenberg,2/19/2018 16:11,12.25,3871929479027.00
Karenside,1/25/2018 15:35,14.52,2652359361585.00
Karenside,4/2/2018 19:22,41.93,4093612247143.00
Karenside,4/19/2018 10:17,36.01,1322743709668.00
Karenside,4/14/2018 5:11,13.13,3659608833762.00
Karenside,1/22/2018 13:11,24.72,5326728612017.00
Karenside,3/18/2018 12:48,36.96,7605140597934.00
Karenside,3/9/2018 3:50,40.86,1757540646784.00
Karenside,1/27/2018 8:52,7.65,473229767373.00
Karenside,1/8/2018 8:49,22.64,2411622219363.00
Karenside,3/11/2018 16:18,44.29,3269160721454.00
Karenside,4/16/2018 23:13,39.32,3155939101247.00
Karenside,3/14/2018 17:07,16.31,8818349412178.00
Karenside,4/28/2018 2:38,39.41,4711188257853.00
Karenside,5/3/2018 15:31,32.68,9194164542801.00
Karenside,2/12/2018 20:45,25.58,6569017784661.00
Karenside,4/4/2018 14:32,42.27,6771503242603.00
Karenside,1/24/2018 7:48,9.39,4829062946394.00
Karenside,2/24/2018 5:39,27.64,8058212392569.00
Karenside,1/23/2018 23:30,37.62,1952933579896.00
Karenside,4/19/2018 8:42,26.45,9293756968552.00
Karenside,3/15/2018 15:11,31.89,5438262479794.00
Karenside,1/25/2018 3:33,19.6,4716956966395.00
Karenside,3/4/2018 20:36,25.21,9107960049863.00
Karenside,1/12/2018 1:28,37.73,1873045802736.00
Karenside,1/17/2018 12:18,11.6,2896161328712.00
Karenside,3/21/2018 23:26,26.69,7728915318388.00
Karenside,3/3/2018 18:15,19.19,1723489219600.00
Karenside,2/19/2018 20:56,17.41,1217247793421.00
Lake Ann,2/14/2018 17:13,42.13,6192401377301.00
Lake Ann,4/30/2018 11:42,14.56,5470772614012.00
Lake Ann,3/6/2018 8:49,13.61,1257553992293.00
Lake Ann,5/7/2018 20:40,24.89,7356790519585.00
Lake Ann,1/15/2018 19:40,28.15,3602888331541.00
Lake Ann,1/24/2018 6:29,32.31,2985167321961.00
Lake Ann,2/16/2018 7:08,39.8,1712081170198.00
Lake Ann,3/30/2018 17:23,23.87,5126729976893.00
Lake Ann,1/10/2018 4:20,18.22,2895881593219.00
Lake Ann,2/8/2018 10:30,40.27,3079663500261.00
Lake Ann,3/13/2018 5:28,45.43,335807761084.00
Lake Ann,5/2/2018 6:15,47.44,9066125697564.00
Lake Danielberg,2/24/2018 12:05,9.63,9149328902854.00
Lake Danielberg,2/13/2018 11:01,43.96,100023890906.00
Lake Danielberg,3/17/2018 19:23,10.18,4714399161872.00
Lake Danielberg,2/24/2018 19:34,34.82,2442272882270.00
Lake Danielberg,2/28/2018 15:08,44.96,6319592522765.00
Lake Danielberg,1/7/2018 9:41,17.39,4355535554709.00
Lake Danielberg,2/8/2018 5:58,10.31,2464526787162.00
Lake Danielberg,3/28/2018 9:56,28.53,9808251785117.00
Lake Danielberg,4/28/2018 4:00,39.82,7889097267847.00
Lake Danielberg,1/16/2018 11:59,20.07,8448605657090.00
Lake Danielberg,3/20/2018 5:37,33.9,25082058503.00
Lake Danielberg,3/21/2018 19:46,14.12,8573675679656.00
Lake Danielberg,1/28/2018 15:49,25.98,1418324640212.00
Lake Danielberg,2/8/2018 5:26,22.74,9524007172214.00
Lake Danielberg,2/9/2018 19:09,10.62,9241723273680.00
Lake Danielberg,1/21/2018 12:52,14.09,9568308937660.00
Lake Danielberg,5/3/2018 15:35,19.97,554189360191.00
Lake Danielberg,1/14/2018 22:04,24.14,7958893128864.00
Lake Danielberg,1/5/2018 17:44,28.79,9792091934593.00
Lake Danielberg,2/4/2018 17:32,24.49,859545474575.00
Lake Danielberg,2/23/2018 13:51,9.25,8304102117881.00
Lake Danielberg,2/6/2018 4:11,29.96,2331999439549.00
Lake Danielberg,3/5/2018 23:23,44.77,904234510499.00
Lake Danielberg,2/6/2018 19:59,30.31,3396701278037.00
Lake Danielberg,2/17/2018 5:30,11.7,4874329095698.00
Lake Danielberg,4/12/2018 5:18,41.45,5338695664074.00
Lake Jamie,3/13/2018 6:41,26.09,1599158550738.00
Lake Jamie,4/30/2018 21:26,37.33,6755483470287.00
Lake Jamie,1/18/2018 7:36,43.57,1174957961925.00
Lake Jamie,2/25/2018 23:46,28.65,5815763839331.00
Lake Jamie,4/19/2018 4:32,16.29,3518682119233.00
Lake Jamie,4/29/2018 1:58,54.22,2489264790267.00
Lake Jonathanshire,1/14/2018 10:14,13.83,5739410935873.00
Lake Jonathanshire,4/7/2018 20:51,31.25,4441251834598.00
Lake Jonathanshire,3/9/2018 23:45,19.89,2389495660448.00
Lake Jonathanshire,4/7/2018 18:09,24.28,7796805191168.00
Lake Jonathanshire,1/2/2018 14:14,13.89,424254840012.00
Lake Jonathanshire,4/6/2018 11:30,16.84,6164453571846.00
Lake Jonathanshire,3/21/2018 0:18,37.95,8353656732934.00
Lake Jonathanshire,1/28/2018 0:07,5.67,9756573174778.00
Lake Jonathanshire,1/24/2018 12:24,34.65,3319117904437.00
Lake Jonathanshire,3/24/2018 16:27,14.94,1670908453476.00
Lake Jonathanshire,4/11/2018 22:10,12.81,5999870428814.00
Lake Jonathanshire,1/23/2018 21:43,21.11,7711472105447.00
Lake Jonathanshire,1/29/2018 0:19,41.05,6649692036139.00
Lake Jonathanshire,3/22/2018 14:33,18.72,4675968803527.00
Lake Jonathanshire,4/16/2018 20:26,32.47,1013873953228.00
Lake Jonathanshire,4/11/2018 19:49,25.92,8533808747676.00
Lake Jonathanshire,4/9/2018 21:41,15.96,577276092645.00
Lake Jonathanshire,1/16/2018 9:27,26.27,3267656258507.00
Lake Jonathanshire,1/21/2018 12:12,37.25,2966536034637.00
Lake Jonathanshire,4/11/2018 21:32,22.48,3505458786874.00
Lake Jonathanshire,2/16/2018 1:49,17.58,3641777572467.00
Lake Jonathanshire,1/17/2018 13:15,28.42,6544222037368.00
Lake Jonathanshire,1/21/2018 9:48,22.36,2522096563712.00
Lake Jonathanshire,2/23/2018 6:10,26.63,5372487991955.00
Lake Latoyabury,2/23/2018 21:12,47.9,3269652929887.00
Lake Latoyabury,5/6/2018 8:57,51.8,4018025271936.00
Lake Latoyabury,4/2/2018 21:00,13.46,8232864757802.00
Lake Latoyabury,1/22/2018 12:42,13.5,8493335787500.00
Lake Latoyabury,4/22/2018 16:56,38.46,1671918742352.00
Lake Latoyabury,4/16/2018 21:12,24.1,4896030744313.00
Lake Latoyabury,3/29/2018 9:11,13.84,7906858980361.00
Lake Latoyabury,1/24/2018 13:32,34.74,5962674963447.00
Lake Latoyabury,4/14/2018 7:06,11.94,2040674187360.00
Lake Latoyabury,2/25/2018 4:10,16.18,8492924830016.00
Lake Latoyabury,1/30/2018 0:05,20.76,9018727594352.00
Lake Omar,1/17/2018 21:33,21.71,966911700371.00
Lake Omar,3/26/2018 5:52,48.26,5014086961990.00
Lake Omar,4/6/2018 20:29,40.55,8969991191734.00
Lake Omar,2/26/2018 11:53,12.49,4144926815389.00
Lake Omar,1/17/2018 18:29,28.54,8212828472590.00
Lake Omar,3/3/2018 13:17,33.97,1570556786998.00
Lake Omar,3/29/2018 20:14,14.77,6602868027942.00
Lake Omar,1/17/2018 4:55,35.94,8675080477848.00
Lake Omar,4/13/2018 23:28,25.61,3667785871064.00
Lake Omar,1/3/2018 1:16,14.61,7117229626058.00
Lake Omar,4/15/2018 16:39,45.64,3815903694990.00
Lake Omar,5/5/2018 23:39,12.45,6384097735231.00
Lake Omar,4/13/2018 7:09,24.9,9454078998713.00
Lake Omar,2/20/2018 21:56,33.61,2721355482706.00
Lake Robertside,1/11/2018 20:17,46.51,6574333011308.00
Lake Robertside,3/5/2018 11:48,29.12,4058488101142.00
Lake Robertside,4/30/2018 20:45,22.26,202043410246.00
Lake Robertside,3/18/2018 8:04,44.21,9839854233835.00
Lake Robertside,1/13/2018 18:22,28.37,5199680612896.00
Lake Robertside,4/10/2018 3:39,34.14,9363510386967.00
Lake Robertside,1/23/2018 0:24,46.83,3574535047962.00
Lake Robertside,2/5/2018 3:17,21.45,3670276742040.00
Lake Robertside,4/1/2018 3:17,28.07,1677403080435.00
Lake Robertside,3/27/2018 8:12,29.07,2044761835165.00
Lake Robertside,1/14/2018 19:24,21.46,2932610988134.00
Lake Robertside,4/2/2018 8:53,21.31,4627574450527.00
Lake Robertside,3/12/2018 6:05,31.23,3347928183611.00
Lake Robertside,3/14/2018 19:44,35.79,8739155644976.00
Lake Robertside,2/24/2018 6:25,41.57,9698934979724.00
Lake Robertside,3/30/2018 0:54,16.53,30234681362.00
Lake Robertside,1/23/2018 0:46,14.29,2342891922329.00
Lake Robertside,2/10/2018 15:11,20.98,7334654996000.00
Lake Robertside,1/25/2018 21:44,48.81,6513320580236.00
Lake Robertside,1/13/2018 4:32,44.66,1757337269943.00
Lake Robertside,4/27/2018 6:20,28.29,9595531359907.00
Lake Robertside,4/7/2018 6:35,46.5,5127948881753.00
Lake Robertside,2/16/2018 7:14,47.31,6267383613454.00
Lake Robertside,2/12/2018 9:45,20.03,9626340588797.00
Lake Robertside,4/3/2018 3:27,12.76,1301757653884.00
Lake Scott,1/10/2018 11:08,37.96,8130669690525.00
Lake Scott,4/29/2018 22:08,25.75,4959514979080.00
Lake Scott,3/26/2018 8:40,26.24,1980313728671.00
Lake Scott,5/7/2018 12:33,21.72,7626061808220.00
Lake Scott,1/3/2018 17:02,47.97,8024881377404.00
Lake Scott,1/30/2018 2:27,48.78,1362375316483.00
Lake Scott,2/18/2018 1:12,38.47,1402633823343.00
Lake Scott,1/24/2018 19:21,47.83,6812435792979.00
Lake Scott,3/16/2018 23:48,28.99,6200936237127.00
Lake Scott,5/5/2018 5:58,18.48,7988533791936.00
Lake Scott,5/2/2018 19:14,35.54,8218974324882.00
Lake Scott,1/24/2018 8:27,23.8,8229383253021.00
Lake Scott,2/18/2018 11:38,47.37,2725683739303.00
Lake Scott,3/16/2018 18:07,20.1,5406585974241.00
Lake Scott,2/2/2018 5:37,26.45,1380579812273.00
Lake Scott,2/2/2018 14:18,17.55,3947371887816.00
Lake Scott,2/22/2018 6:26,37.51,2591847562779.00
Lake Scott,1/11/2018 0:04,23.44,8557671784736.00
Lake Scottton,2/18/2018 9:22,25.02,3909343123179.00
Lake Scottton,5/5/2018 11:21,18.77,405381774029.00
Lake Scottton,3/26/2018 0:49,9.79,1827900502613.00
Lake Scottton,4/24/2018 11:54,5.31,9668336101351.00
Lake Scottton,2/7/2018 5:08,10.76,4201252290232.00
Lake Scottton,2/15/2018 6:49,22.75,8382035977413.00
Lake Scottton,5/3/2018 22:33,9.01,1289762706583.00
Lake Scottton,3/25/2018 21:46,36.92,7043639906896.00
Lake Scottton,1/18/2018 2:32,31.92,5706292854110.00
Lake Scottton,2/5/2018 11:47,24.54,3770264244362.00
Lake Scottton,1/28/2018 2:32,23.95,9483395581537.00
Lake Scottton,5/3/2018 15:26,25.68,771160797894.00
Lake Scottton,1/11/2018 19:18,31.31,9305780926672.00
Lake Scottton,4/11/2018 4:26,22.03,2026817631440.00
Lake Scottton,1/21/2018 4:20,21.81,294152016280.00
Lake Scottton,4/19/2018 21:32,37.67,5487285317750.00
Lake Scottton,4/8/2018 11:19,44.03,9052901892070.00
Lake Scottton,5/8/2018 13:10,18.04,5616262558026.00
Lake Scottton,2/8/2018 17:29,34.95,7928828679563.00
Lake Scottton,3/29/2018 13:33,35.36,3706314280455.00
Lake Scottton,1/13/2018 13:34,24.81,395502999618.00
Lake Scottton,2/27/2018 7:09,9.43,8167805104097.00
Lake Scottton,4/2/2018 21:10,43.2,3927212153065.00
Lake Scottton,4/18/2018 23:06,4.36,5843811924401.00
Leahton,2/26/2018 18:42,8.85,6966668662612.00
Leahton,5/5/2018 10:34,17.05,5846586406028.00
Leahton,4/2/2018 17:39,22.76,5808733389189.00
Leahton,2/21/2018 20:37,24.13,6759666489394.00
Leahton,2/13/2018 11:40,16.79,4744794513785.00
Leahton,1/27/2018 8:09,29.36,2921814447813.00
Leahton,2/28/2018 13:10,9.08,8197500470005.00
Leahton,1/13/2018 0:03,9.37,4669655714135.00
Leahton,1/8/2018 11:48,39.81,457901817044.00
Leahton,2/15/2018 17:00,25.84,9242697245895.00
Leahton,3/6/2018 17:06,41.29,3310674816591.00
Leahton,3/31/2018 2:08,4.65,2204196907107.00
Leahton,2/23/2018 1:19,7.08,3744450559493.00
Leahton,2/4/2018 8:07,15.37,9588333638752.00
Leahton,2/5/2018 18:06,8.38,5895519228312.00
Leahton,4/13/2018 10:54,18.25,6160383330317.00
Leahton,1/15/2018 2:30,21.95,1795517114461.00
Leahton,2/28/2018 20:02,31.01,2116500207936.00
Leahton,3/6/2018 20:26,14.87,3839886060948.00
Leahton,3/3/2018 1:24,43.44,4290916547911.00
Leahton,3/13/2018 9:17,36.79,6214133326256.00
Lewishaven,4/19/2018 1:08,21.92,7108986085790.00
Lewishaven,4/20/2018 3:54,21.23,8139519107206.00
Lewishaven,4/27/2018 2:28,14.01,6524982895248.00
Lewishaven,1/15/2018 15:04,22.44,9661336278580.00
Lewishaven,3/2/2018 7:48,33.22,810001942984.00
Lewishaven,1/2/2018 17:52,20.68,8843800703298.00
Lewishaven,1/18/2018 4:09,32.13,2820584591613.00
Lewishaven,2/22/2018 14:40,20.35,3262613628904.00
Lewishaven,1/20/2018 12:47,35,5772262690378.00
Lewishaven,4/27/2018 7:18,18.56,4919827701525.00
Lewishaven,4/12/2018 15:01,49.15,6411391533857.00
Lewishaven,3/29/2018 7:24,14.21,126282973686.00
Lewisland,2/14/2018 17:38,42.31,580385794188.00
Lewisland,1/30/2018 15:08,32.4,5099208436594.00
Lewisland,1/25/2018 20:46,32.38,8332226417129.00
Lewisland,4/8/2018 19:51,35.16,5715574777818.00
Lewisland,1/28/2018 11:38,35.6,9368246062437.00
Lewisland,1/7/2018 17:32,17.57,3766610355646.00
Lewisland,1/25/2018 11:35,44.61,7557981038155.00
Lewisland,3/10/2018 2:11,40.27,6284436941920.00
Lewisland,2/27/2018 18:56,36.26,6392138211408.00
Lewisland,2/21/2018 23:06,23.3,7496381116004.00
Lewisland,3/28/2018 1:32,43.77,7963826965157.00
Lewisland,2/6/2018 20:33,33.22,5526285388398.00
Lewisland,3/1/2018 4:34,43.77,5013467166832.00
Lewisland,2/18/2018 12:17,23.87,4513268292101.00
Lewisland,2/11/2018 9:00,30.56,5326773625369.00
Lewisland,1/30/2018 14:09,46.7,9374525917640.00
Lewisland,1/23/2018 18:17,26.69,4360442122613.00
Liumouth,1/11/2018 17:15,36.78,1464517778842.00
Liumouth,1/15/2018 7:55,14.55,4379351603939.00
Liumouth,4/12/2018 3:38,43.34,7857233769715.00
Liumouth,2/1/2018 20:17,24.81,5470070391967.00
Liumouth,3/30/2018 3:13,4.66,3164443361610.00
Liumouth,4/14/2018 6:43,31.63,6166289534408.00
Liumouth,3/22/2018 4:06,33.1,3678560093519.00
Liumouth,3/17/2018 19:21,19.05,9118269983987.00
Liumouth,4/28/2018 0:26,5.42,8026921363989.00
Liumouth,2/22/2018 3:55,6.39,8116526250811.00
Liumouth,3/6/2018 7:44,23.53,2430165353440.00
Liumouth,1/17/2018 16:17,33.29,3424319492696.00
Liumouth,2/27/2018 18:08,43.31,1510929985528.00
Liumouth,1/5/2018 19:32,27.02,3773616513642.00
Liumouth,4/11/2018 13:52,15.55,6828487158380.00
Liumouth,1/1/2018 0:08,37.91,5673666505216.00
Liumouth,1/4/2018 3:16,9.1,8147675539090.00
Liumouth,4/14/2018 21:17,38.95,14588103145.00
Liumouth,3/16/2018 6:31,34.2,2541738362957.00
Liumouth,3/27/2018 12:12,44.27,981646095196.00
Liumouth,1/16/2018 21:55,6.02,3852178705457.00
Liumouth,3/22/2018 20:35,39.96,6162501769368.00
Liumouth,4/14/2018 14:58,25.28,7891750319251.00
Liumouth,4/29/2018 6:57,23.99,819442443593.00
Liumouth,1/18/2018 15:26,20.68,984551570260.00
Liumouth,3/3/2018 5:13,26.6,4278966939061.00
Liumouth,1/4/2018 21:06,34.77,8500621051587.00
Liumouth,4/29/2018 19:55,32.1,2696753605913.00
Liumouth,3/6/2018 4:42,37.4,602124109449.00
Liumouth,1/30/2018 8:51,22.9,2852059249491.00
Liumouth,4/12/2018 2:27,10.53,8954520159231.00
Liumouth,4/2/2018 16:53,25.56,9544292256253.00
Liumouth,2/28/2018 15:20,30.3,2081810970989.00
Loganberg,4/1/2018 1:06,8.23,678728883160.00
Loganberg,1/7/2018 19:02,16.26,9045377966666.00
Loganberg,1/21/2018 16:26,22.86,1954301151475.00
Loganberg,3/16/2018 11:46,23.99,9492898520301.00
Loganberg,3/27/2018 13:32,4.72,6120689505628.00
Loganberg,1/25/2018 1:59,26.03,9123752490460.00
Loganberg,1/20/2018 1:34,38.66,7239150907201.00
Loganberg,1/11/2018 4:27,44.34,1376539129772.00
Loganberg,4/10/2018 4:59,35.97,8828009078941.00
Loganberg,1/13/2018 23:53,41.86,7045605197277.00
Loganberg,2/17/2018 7:58,44.47,3541067049177.00
Loganberg,1/31/2018 23:29,13.69,4066009191862.00
Loganberg,4/4/2018 8:04,25.93,186095541779.00
Loganberg,1/5/2018 14:35,5.92,5327695501243.00
Loganberg,4/18/2018 17:41,22.51,3208043296870.00
Loganberg,1/12/2018 5:07,36.82,1078107100946.00
Loganberg,5/5/2018 17:29,30.47,7769257115143.00
Loganberg,2/2/2018 23:09,7.12,1273504899848.00
Loganberg,4/3/2018 9:30,5.16,9234858994858.00
Loganberg,2/21/2018 13:09,7.49,641484440175.00
Loganberg,2/18/2018 11:58,23.98,9369013244643.00
Loganberg,4/23/2018 9:19,32.4,2448427854987.00
Loganberg,4/18/2018 11:16,16.36,4728835123393.00
Loganberg,1/3/2018 6:49,34.42,237725006820.00
Loganberg,2/20/2018 9:42,41.16,4360659646407.00
Loganberg,3/30/2018 21:22,40.8,3172019974706.00
Loganberg,1/31/2018 15:03,20.36,1816764262702.00
Loganberg,2/21/2018 18:53,36.21,8542273339484.00
Martinezhaven,3/19/2018 15:31,5.3,264337981979.00
Martinezhaven,2/20/2018 19:32,13.34,2760692818274.00
Martinezhaven,4/18/2018 1:40,34.7,2023088734313.00
Martinezhaven,4/18/2018 18:37,5.81,2124254219877.00
Martinezhaven,2/7/2018 21:45,4.31,9333328117367.00
Martinezhaven,4/14/2018 16:26,32.57,971301770681.00
Martinezhaven,3/7/2018 12:26,23.55,7385334795420.00
Martinezhaven,3/12/2018 10:02,21.18,4046813358675.00
Martinezhaven,2/16/2018 17:25,15.33,9810609975378.00
Martinezhaven,1/21/2018 1:50,42.75,9056087833483.00
Martinezhaven,3/11/2018 20:07,7.01,7636746329063.00
Martinezhaven,2/3/2018 6:15,11.61,3416645088537.00
Martinezhaven,3/21/2018 7:56,39.26,9867639864905.00
Martinezhaven,2/15/2018 2:18,15.93,9624577513483.00
Martinezhaven,4/15/2018 9:17,35.45,4822605030086.00
Martinezhaven,2/23/2018 0:15,15.48,5946821101050.00
Martinezhaven,1/10/2018 3:37,23.62,5469885684920.00
Martinezhaven,2/17/2018 21:48,34.27,234040536506.00
Martinezhaven,2/14/2018 2:51,27.16,2198999302323.00
Martinezhaven,5/7/2018 5:55,6.89,3266247221258.00
Martinezhaven,4/12/2018 6:49,11.55,9306298924624.00
Martinezhaven,4/13/2018 19:46,40.2,8856596685853.00
Martinezhaven,2/6/2018 10:58,40.29,4665194925087.00
Martinezhaven,4/30/2018 0:42,36.07,1517725239558.00
Mezachester,3/25/2018 12:57,21.89,2294831365065.00
Mezachester,1/22/2018 0:59,40.67,1956901251838.00
Mezachester,3/18/2018 2:32,40.81,9431152912582.00
Mezachester,4/26/2018 3:30,30.75,3181640027590.00
Mezachester,1/6/2018 2:08,39.83,8422380883301.00
Mezachester,4/29/2018 16:20,28.43,7285299006053.00
Mezachester,4/1/2018 0:02,24.4,8959520517319.00
Mezachester,2/16/2018 17:34,29.25,9835001920405.00
Mezachester,1/13/2018 15:21,23.83,5270848768904.00
Mezachester,1/2/2018 16:22,47.07,8988357017471.00
Mezachester,2/13/2018 9:16,38.55,8133381670844.00
Mezachester,4/19/2018 9:25,17.51,1734496517986.00
Mezachester,2/17/2018 13:16,34.17,1421347299190.00
Mezachester,4/14/2018 2:15,15.17,8116011135739.00
Mezachester,5/7/2018 15:34,44.87,6587866363080.00
Mezachester,1/15/2018 4:53,16.6,3356054696964.00
Mezachester,4/19/2018 19:05,29.12,8894988518709.00
Michaelberg,3/27/2018 18:27,54.85,4421836952718.00
Michaelberg,1/18/2018 0:46,15.12,1031697508349.00
Michaelberg,3/27/2018 21:48,38.62,364151831884.00
Michaelberg,1/11/2018 4:39,16.42,8800556719157.00
Michaelberg,4/22/2018 17:28,19.27,26848733115.00
Michaelberg,5/2/2018 11:57,52.71,5649532113861.00
Michaelberg,1/19/2018 12:38,38.68,103217578833.00
Michaelberg,3/10/2018 10:05,56.48,3757070857078.00
Michaelberg,3/22/2018 22:20,38.3,8032727406577.00
Michaelberg,3/13/2018 14:40,37.72,8842606115175.00
Michaelberg,1/27/2018 18:43,38.42,862622008020.00
Michaelberg,4/29/2018 17:04,13.38,8550365057598.00
Myersshire,2/27/2018 17:38,17.1,5706770909868.00
Myersshire,4/29/2018 6:08,17.99,1127095356276.00
Myersshire,1/10/2018 6:32,45.81,7014255933887.00
Myersshire,1/6/2018 11:43,22.8,499304044207.00
Myersshire,3/26/2018 11:33,28.71,2180652304041.00
Myersshire,1/25/2018 5:27,35.65,3459456166162.00
Myersshire,1/2/2018 16:59,33.62,6489718708394.00
Myersshire,1/26/2018 11:16,49.22,1973928706653.00
Myersshire,3/15/2018 8:22,15.71,2813566980895.00
Myersshire,3/25/2018 8:26,18.16,2364252847065.00
Myersshire,4/15/2018 0:07,32.13,6921142559673.00
Myersshire,4/20/2018 4:56,37.15,4253083247831.00
